id,born,x,y,seatKind,insideRealm,alive,nCity,nStateless,nRealms,freeShare,km2,blocKm2,members,lived
2550,29137,76,56,seat,0,0,4,0,4,0.7184,0,0,0,363
2551,29137,169,148,seat,1,1,13,1,11,0.5371,34359,61083,1,863
2552,29137,362,69,seat,1,1,29,0,27,0.2126,34359,49630,1,863
2553,29137,373,97,seat,1,1,5,0,5,0.1630,30541,30541,1,863
2554,29137,289,76,seat,1,0,19,0,18,0.1645,0,0,0,300
2555,29137,160,171,seat,0,1,11,0,10,0.1348,22906,22906,1,863
2556,29137,288,75,seat,1,1,16,0,15,0.1156,38177,38177,1,863
2557,29137,256,46,seat,1,1,22,1,19,0.0268,7635,164159,1,863
2559,29137,405,50,seat,1,0,16,0,16,0.3745,0,0,0,300
2560,29137,385,60,seat,1,0,43,0,42,0.0644,0,0,0,363
2561,29137,272,86,seat,0,0,26,0,23,0.1932,0,0,0,300
2562,29137,275,88,seat,1,0,32,0,27,0.0678,0,0,0,463
2563,29137,237,105,seat,0,0,24,0,23,0.1618,0,0,0,363
2564,29137,340,67,seat,1,0,18,0,17,0.5305,0,0,0,300
263,29137,277,143,seat,0,1,20,3,16,0.4220,26724,26724,1,863
862,29137,283,142,seat,0,1,22,4,15,0.2313,34359,34359,2,863
2583,29200,280,53,land,0,0,15,0,12,0.5021,0,0,0,800
2565,29287,387,65,seat,1,1,49,0,46,0.0000,34359,34359,1,713
2566,29287,272,87,seat,0,1,26,0,24,0.0960,7635,423760,0,713
2567,29287,269,116,seat,1,1,34,0,34,0.0000,34359,34359,1,713
2569,29287,85,62,seat,0,1,2,0,2,0.8700,22906,22906,1,713
2570,29287,146,189,seat,0,1,3,1,2,0.7615,45812,45812,1,713
2571,29287,258,130,seat,1,1,15,0,14,0.0396,34359,34359,1,713
2572,29287,283,98,seat,1,0,31,0,22,0.0058,0,0,0,213
2573,29287,147,173,seat,0,1,16,0,15,0.2890,30541,30541,1,713
2574,29287,393,60,seat,1,1,39,0,34,0.0043,34359,57265,1,713
2576,29287,285,89,seat,1,1,25,0,18,0.0629,34359,34359,1,713
2577,29287,113,71,seat,1,1,21,0,19,0.2139,30541,30541,1,713
2578,29287,341,72,seat,0,1,19,3,15,0.3632,30541,30541,1,713
2579,29287,267,99,seat,1,1,24,0,22,0.0405,38177,38177,1,713
2580,29287,389,54,seat,0,1,24,0,24,0.3279,34359,778803,1,713
2581,29287,360,78,seat,1,1,19,0,18,0.2984,34359,34359,1,713
2582,29287,276,149,seat,0,1,13,7,6,0.7657,22906,22906,1,713
2584,29287,386,56,seat,1,1,33,0,31,0.2140,34359,83989,1,713
2585,29287,164,154,seat,1,1,30,0,28,0.0452,15271,19088,1,713
2586,29287,289,139,seat,1,0,17,0,15,0.0526,0,0,0,213
2589,29287,382,57,seat,0,1,37,0,34,0.2176,34359,34359,1,713
2590,29287,273,89,seat,0,1,30,0,28,0.0452,30541,30541,1,713
2591,29287,110,50,seat,0,1,3,0,2,0.7603,30541,30541,1,713
2592,29287,269,134,seat,1,0,21,0,21,0.2601,0,0,0,450
2593,29287,261,123,seat,1,1,32,0,30,0.0000,22906,22906,1,713
2594,29287,119,65,seat,1,1,24,0,22,0.1131,22906,22906,1,713
2635,29400,248,42,land,0,0,11,0,10,0.4018,0,0,0,600
2636,29400,332,70,land,0,0,9,0,9,0.6341,0,0,0,600
2238,29437,279,147,seat,0,0,22,10,11,0.5838,0,0,0,150
2443,29437,174,146,seat,0,1,6,0,6,0.8035,106895,106895,1,563
2469,29437,364,42,seat,0,1,5,0,5,0.8544,34359,34359,1,563
2613,29437,173,158,seat,0,1,5,0,5,0.3737,76353,133618,2,563
2600,29437,274,86,seat,1,1,30,0,27,0.0113,22906,22906,1,563
2601,29437,114,79,seat,0,1,2,0,2,0.5738,38177,125983,1,563
2602,29437,124,62,seat,0,1,15,1,13,0.4215,34359,34359,1,563
2604,29437,258,63,seat,1,1,16,0,16,0.0157,26724,26724,1,563
2605,29437,166,157,seat,1,1,26,0,24,0.1073,15271,15271,1,563
2606,29437,126,78,seat,0,1,2,0,2,0.5877,41994,125983,1,563
2607,29437,270,39,seat,1,1,19,0,17,0.4661,30541,125983,1,563
2608,29437,275,109,seat,1,0,32,0,32,0.0000,0,0,0,163
2609,29437,123,64,seat,1,1,20,1,17,0.2941,22906,22906,1,563
2610,29437,288,72,seat,1,1,24,0,23,0.0380,22906,22906,1,563
2611,29437,82,62,seat,0,1,4,0,4,0.8104,30541,30541,1,563
2612,29437,260,41,seat,1,1,20,0,19,0.4208,34359,34359,1,563
2614,29437,125,70,seat,1,1,16,1,13,0.4341,11453,11453,1,563
2615,29437,165,163,seat,1,1,16,0,16,0.0640,41994,41994,1,563
2617,29437,124,69,seat,1,1,19,1,16,0.3768,19088,53447,1,563
2619,29437,167,153,seat,1,1,24,0,23,0.1864,30541,38177,1,563
2620,29437,125,75,seat,0,1,12,1,9,0.5000,26724,80171,1,563
2621,29437,123,60,seat,0,0,10,1,9,0.4807,0,0,0,300
2622,29437,250,55,seat,1,1,38,0,34,0.0197,34359,76353,1,563
2623,29437,166,155,seat,1,1,27,0,25,0.1117,38177,38177,1,563
2624,29437,143,178,seat,1,1,8,0,8,0.3830,19088,19088,1,563
2626,29437,406,53,seat,1,0,31,0,29,0.0876,0,0,0,300
2627,29437,272,86,seat,1,1,27,0,25,0.0966,30541,30541,1,563
2628,29437,370,44,seat,0,0,7,0,7,0.8047,0,0,0,300
2629,29437,333,81,seat,1,0,8,0,6,0.4343,0,0,0,300
2630,29437,340,67,seat,1,0,18,1,16,0.4836,0,0,0,300
2631,29437,130,63,seat,0,1,8,1,7,0.7534,175612,175612,3,563
2632,29437,290,76,seat,1,0,20,0,20,0.1250,0,0,0,300
2633,29437,168,159,seat,0,1,18,0,17,0.1361,34359,34359,1,563
2634,29437,337,89,seat,1,0,9,0,9,0.4016,0,0,1,363
2637,29437,228,63,seat,0,0,6,0,6,0.0441,0,0,1,563
2638,29437,405,50,seat,1,0,17,0,17,0.2996,0,0,0,363
2639,29437,263,123,seat,1,1,31,0,31,0.0000,34359,34359,1,563
2640,29437,276,85,seat,1,1,31,0,27,0.0000,34359,423760,1,563
2641,29437,285,110,seat,1,1,29,0,29,0.0242,38177,38177,1,563
2642,29437,329,70,seat,0,1,5,0,5,0.7073,22906,22906,1,563
2644,29437,126,68,seat,1,1,17,1,14,0.4502,38177,38177,1,563
2645,29437,298,78,seat,1,0,11,0,10,0.4070,0,0,0,300
2646,29437,229,63,seat,1,1,7,0,7,0.0519,76353,76353,1,563
2647,29437,170,151,seat,0,1,15,0,15,0.3988,26724,26724,1,563
2648,29437,267,77,seat,1,0,11,0,8,0.1905,0,0,0,363
1955,29437,287,139,seat,0,1,20,0,16,0.0710,19088,19088,1,563
2290,29437,170,150,seat,1,1,15,0,15,0.4343,3818,3818,1,563
2671,29500,245,59,land,0,0,31,0,27,0.0398,0,0,0,500
2672,29500,226,103,land,0,1,19,0,18,0.3648,41994,61083,1,500
2649,29587,414,50,seat,1,1,22,0,22,0.4580,30541,68718,1,413
2650,29587,277,71,seat,1,1,19,0,16,0.0000,19088,19088,1,413
2651,29587,271,91,seat,1,1,27,0,25,0.1257,34359,57265,1,413
2652,29587,278,105,seat,1,1,30,0,27,0.0000,34359,34359,1,413
2653,29587,385,76,seat,1,1,24,0,24,0.3005,30541,30541,1,413
2654,29587,134,62,seat,0,1,9,2,6,0.7682,45812,45812,2,413
2655,29587,109,60,seat,0,1,12,0,11,0.6524,30541,30541,1,413
2656,29587,228,68,seat,1,1,9,0,9,0.1375,26724,26724,1,413
2658,29587,171,160,seat,0,1,7,0,6,0.2685,26724,26724,1,413
2659,29587,284,79,seat,1,1,16,0,15,0.1240,22906,22906,1,413
2660,29587,279,109,seat,1,1,31,0,30,0.0000,34359,34359,1,413
2661,29587,158,167,seat,1,1,23,0,20,0.0270,34359,49630,1,413
2662,29587,243,108,seat,0,0,19,0,17,0.0647,0,0,0,150
2663,29587,131,61,seat,0,1,14,4,9,0.6933,22906,22906,1,413
2664,29587,293,140,seat,1,1,10,0,9,0.0375,30541,30541,1,413
2665,29587,229,66,seat,1,0,9,0,9,0.1444,0,0,0,213
2666,29587,165,145,seat,1,1,12,0,12,0.3584,30541,30541,1,413
2667,29587,121,65,seat,1,1,29,0,26,0.2986,26724,26724,1,413
2668,29587,230,69,seat,1,1,12,0,11,0.1250,22906,22906,1,413
2669,29587,148,179,seat,1,1,12,1,10,0.3500,34359,34359,1,413
2670,29587,251,53,seat,1,0,31,0,28,0.0000,0,38177,0,313
2674,29587,252,113,seat,1,0,20,0,20,0.0000,0,0,0,213
2675,29587,351,91,seat,1,1,28,0,23,0.0000,26724,26724,1,413
2676,29587,391,64,seat,1,1,45,0,42,0.0000,34359,34359,1,413
2677,29587,123,66,seat,1,1,25,0,22,0.2605,34359,53447,1,413
2678,29587,232,69,seat,1,1,14,0,14,0.1074,34359,34359,1,413
2679,29587,286,101,seat,1,1,29,0,24,0.0118,64900,64900,1,413
2680,29587,276,83,seat,1,0,30,0,26,0.0000,0,0,0,213
2681,29587,408,63,seat,1,0,32,0,28,0.0056,0,0,0,213
2683,29587,129,59,seat,0,1,13,4,8,0.7532,26724,26724,1,413
2684,29587,234,63,seat,1,1,14,0,14,0.0909,34359,34359,1,413
2685,29587,282,98,seat,1,0,32,0,26,0.0000,0,0,0,213
2687,29587,279,147,seat,0,1,22,9,12,0.4798,34359,34359,1,413
2688,29587,245,71,seat,1,0,19,0,16,0.0690,0,0,0,213
2693,29600,248,38,land,0,0,8,0,7,0.5691,0,0,0,400
2694,29600,333,89,land,0,0,8,0,7,0.2921,0,0,0,400
2730,29700,221,104,land,0,0,13,0,13,0.2128,0,0,0,300
1962,29737,142,125,seat,0,1,9,0,7,0.2360,11453,11453,1,263
2689,29737,287,89,seat,1,1,20,0,17,0.2101,15271,15271,2,263
2377,29737,285,149,seat,0,1,17,11,6,0.5981,34359,34359,2,263
2706,29737,131,72,seat,0,1,9,0,9,0.3924,122165,122165,2,263
2691,29737,155,168,seat,1,1,24,0,21,0.0427,34359,83989,1,263
2695,29737,282,91,seat,1,0,37,0,28,0.0000,0,0,0,163
2696,29737,156,164,seat,1,0,27,0,24,0.0275,0,26724,1,163
2697,29737,173,124,seat,0,1,1,0,1,0.8678,30541,30541,1,263
2698,29737,160,151,seat,1,1,26,0,25,0.1921,34359,41994,1,263
2701,29737,379,99,seat,1,1,9,0,7,0.2891,45812,45812,1,263
2702,29737,292,114,seat,0,1,19,0,18,0.0688,41994,41994,1,263
2703,29737,276,97,seat,1,0,33,0,29,0.0000,0,57265,0,163
2704,29737,239,99,seat,1,1,18,0,15,0.2486,34359,34359,1,263
2707,29737,289,139,seat,1,1,18,0,16,0.0451,34359,183248,1,263
2708,29737,108,62,seat,0,0,13,0,12,0.6054,0,19088,0,163
2709,29737,231,103,seat,1,0,19,0,16,0.2890,0,26724,0,163
2710,29737,261,134,seat,1,1,12,0,12,0.2681,34359,34359,1,263
2711,29737,126,73,seat,1,1,14,0,11,0.3000,53447,80171,1,263
2712,29737,406,53,seat,1,1,31,0,29,0.0837,30541,30541,1,263
2713,29737,272,78,seat,1,1,16,0,12,0.0000,26724,26724,1,263
2714,29737,275,99,seat,1,1,29,0,26,0.0000,34359,34359,1,263
2715,29737,160,155,seat,1,1,33,0,32,0.0452,26724,26724,1,263
2716,29737,352,87,seat,1,1,32,0,27,0.0000,34359,34359,1,263
2717,29737,370,44,seat,1,1,7,0,7,0.7677,34359,34359,0,263
2718,29737,250,96,seat,1,1,13,0,12,0.3468,38177,38177,0,263
2719,29737,76,56,seat,1,1,5,0,4,0.7011,49630,49630,1,263
2720,29737,340,67,seat,1,1,18,1,17,0.5211,22906,22906,0,263
2721,29737,248,79,seat,1,1,14,0,13,0.4032,57265,57265,1,263
2723,29737,283,138,seat,1,1,24,0,22,0.0636,34359,34359,1,263
2724,29737,290,76,seat,1,1,19,0,18,0.2000,30541,30541,0,263
2725,29737,123,71,seat,1,1,23,0,19,0.2289,34359,34359,1,263
2726,29737,250,106,seat,1,1,25,0,22,0.0120,30541,30541,1,263
2728,29737,258,79,seat,1,1,9,0,9,0.4962,38177,38177,0,263
2729,29737,132,63,seat,0,1,13,2,10,0.6318,34359,34359,1,263
2731,29737,372,57,seat,1,1,31,0,27,0.2887,34359,34359,1,263
2732,29737,344,66,seat,1,1,24,2,22,0.4605,34359,34359,1,263
2288,29737,365,54,seat,1,1,14,0,14,0.6640,26724,26724,1,263
2745,29800,251,38,land,0,0,10,0,9,0.4935,0,0,0,200
2746,29800,335,86,land,0,0,10,1,9,0.6074,0,0,0,200
2733,29887,371,64,seat,1,1,43,0,39,0.0905,34359,34359,1,113
2734,29887,248,104,seat,0,1,25,0,21,0.0173,34359,34359,1,113
2735,29887,387,78,seat,1,1,25,0,23,0.2199,34359,34359,1,113
2736,29887,130,66,seat,0,1,18,0,15,0.2796,30541,30541,1,113
2738,29887,157,124,seat,0,1,7,1,6,0.5886,11453,11453,1,113
2739,29887,375,56,seat,1,1,28,0,27,0.3128,34359,34359,1,113
2740,29887,173,148,seat,1,1,9,0,9,0.4035,34359,34359,1,113
2741,29887,279,143,seat,1,1,27,1,23,0.1329,34359,34359,1,113
2742,29887,153,123,seat,0,1,6,1,5,0.6312,72536,72536,1,113
2743,29887,136,125,seat,1,1,6,0,6,0.4720,26724,26724,1,113
2744,29887,97,58,seat,0,1,6,0,6,0.7975,30541,30541,1,113
2747,29887,155,125,seat,0,1,7,1,6,0.6038,30541,30541,1,113
2748,29887,241,50,seat,1,1,16,0,14,0.0484,7635,7635,1,113
2750,29887,157,126,seat,0,1,7,1,6,0.6149,41994,41994,1,113
2751,29887,260,113,seat,1,1,29,0,29,0.0000,34359,34359,1,113
2752,29887,163,165,seat,0,1,18,0,17,0.1250,15271,15271,1,113
2753,29887,140,188,seat,0,1,4,0,4,0.5960,19088,19088,1,113
2754,29887,409,47,seat,0,1,13,1,12,0.5374,34359,34359,1,113
2755,29887,159,126,seat,0,1,7,1,6,0.6312,19088,19088,1,113
2756,29887,255,116,seat,1,1,27,0,26,0.0000,34359,34359,1,113
2757,29887,118,75,seat,1,1,14,0,13,0.1941,34359,34359,1,113
2759,29887,151,174,seat,1,1,17,0,16,0.2096,38177,38177,1,113
1258,29887,261,49,seat,0,1,33,0,29,0.0205,34359,34359,1,113
2766,29900,224,103,land,0,0,18,0,18,0.2878,0,0,0,100
