id,born,x,y,seatKind,insideRealm,alive,nCity,nStateless,nRealms,freeShare,km2,blocKm2,members,lived
390,20737,139,30,seat,1,0,6,0,6,0.3810,0,0,0,1500
391,20737,168,39,seat,1,0,6,0,6,0.5918,0,0,0,1500
392,20737,174,42,seat,1,0,1,0,1,0.6383,0,0,0,1500
394,20737,140,47,seat,1,0,23,0,20,0.1556,0,0,0,1350
395,20737,174,33,seat,1,0,0,0,0,0.9804,0,0,0,1800
396,20737,139,30,seat,1,0,6,0,6,0.3810,0,0,0,113
397,20737,174,42,seat,1,0,1,0,1,0.6383,0,0,0,1800
400,20737,138,40,seat,1,0,10,0,9,0.2258,0,0,0,600
401,20737,138,41,seat,1,0,18,0,13,0.2564,0,0,0,150
402,20737,140,47,seat,1,0,23,0,20,0.1556,0,0,0,1650
403,20737,174,33,seat,1,0,0,0,0,0.9804,0,0,0,1800
405,20737,151,34,seat,1,0,2,0,2,0.5263,0,0,0,1650
406,20737,171,49,seat,0,0,1,1,0,0.5152,0,0,2,3263
407,20737,174,42,seat,1,0,1,0,1,0.6383,0,0,0,1800
408,20737,147,51,seat,0,0,1,1,0,0.6579,0,0,1,3263
409,20737,135,33,seat,1,0,1,0,1,0.3333,0,0,0,1650
410,20737,138,41,seat,1,0,18,0,13,0.2564,0,0,0,1200
411,20737,140,47,seat,1,0,23,0,20,0.1556,0,0,0,1650
412,20737,174,33,seat,1,0,0,0,0,0.9804,0,0,0,1800
413,20737,151,34,seat,1,0,2,0,2,0.5263,0,0,0,1650
414,20737,171,49,seat,0,0,1,1,0,0.5152,0,0,0,1650
415,20737,174,42,seat,1,0,1,0,1,0.6383,0,0,1,3263
416,20737,147,51,seat,0,0,1,1,0,0.6579,0,0,0,1200
417,20737,135,33,seat,1,0,1,0,1,0.3333,0,0,0,1650
418,20737,138,41,seat,1,0,18,0,13,0.2564,0,0,0,1650
419,20737,140,47,seat,1,0,23,0,20,0.1556,0,0,0,1650
420,20737,174,33,seat,1,0,0,0,0,0.9804,0,0,0,1650
421,20737,147,36,seat,1,0,14,0,13,0.3469,0,0,0,1050
422,20737,151,34,seat,1,0,2,0,2,0.5263,0,0,0,113
423,20737,171,49,seat,0,0,1,1,0,0.5152,0,0,0,1650
424,20737,147,51,seat,0,0,1,1,0,0.6579,0,0,0,1200
425,20737,135,33,seat,1,0,1,0,1,0.3333,0,0,0,1650
428,20737,138,41,seat,1,0,18,0,13,0.2564,0,0,0,2400
429,20737,140,47,seat,1,0,23,0,20,0.1556,0,0,0,1950
430,20737,174,33,seat,1,0,0,0,0,0.9804,0,0,1,3263
431,20737,171,49,seat,0,0,1,1,0,0.5152,0,0,0,2850
432,20737,147,51,seat,0,0,1,1,0,0.6579,0,138426,1,3263
433,20737,135,33,seat,1,0,1,0,1,0.3333,0,0,0,1650
315,20737,135,32,seat,0,0,16,0,16,0.4390,0,0,0,450
458,20800,138,48,land,0,0,51,0,41,0.4889,0,0,0,3200
398,20880,145,51,seat,0,0,4,0,4,0.5750,0,0,0,1657
399,20880,171,46,seat,0,0,9,0,9,0.4878,0,0,0,1657
455,20887,168,39,seat,1,0,6,0,5,0.5918,0,0,0,1800
437,20887,167,41,seat,1,0,16,0,13,0.3333,0,0,1,3113
471,20887,138,41,seat,1,0,19,0,14,0.1282,0,0,0,113
434,20887,138,41,seat,1,0,19,0,14,0.1282,0,0,0,1350
435,20887,140,47,seat,1,0,23,0,21,0.1778,0,0,0,1500
436,20887,141,54,seat,1,0,5,0,5,0.2326,0,0,0,2100
438,20887,174,33,seat,1,0,0,0,0,0.9804,0,0,0,1500
439,20887,139,30,seat,1,0,6,0,6,0.4048,0,0,0,1500
440,20887,171,49,seat,0,0,1,0,1,0.5152,0,0,0,1500
441,20887,146,36,seat,1,0,24,0,19,0.2340,0,0,0,150
442,20887,135,33,seat,1,0,1,0,1,0.3030,0,0,0,1350
443,20887,138,41,seat,1,0,19,0,14,0.1282,0,0,0,1500
444,20887,140,47,seat,1,0,23,0,21,0.1778,0,0,0,1500
445,20887,174,33,seat,1,0,0,0,0,0.9804,0,0,0,1800
446,20887,139,30,seat,1,0,6,0,6,0.4048,0,0,0,1800
447,20887,168,39,seat,1,0,6,0,5,0.5918,0,0,0,263
448,20887,171,49,seat,1,0,1,0,1,0.5152,0,0,0,1800
449,20887,146,36,seat,1,0,24,0,19,0.2340,0,0,0,113
450,20887,135,33,seat,1,0,1,0,1,0.3030,0,0,0,1500
451,20887,138,41,seat,1,0,19,0,14,0.1282,0,0,0,1500
452,20887,140,47,seat,1,0,23,0,21,0.1778,0,0,0,1500
453,20887,174,33,seat,1,0,0,0,0,0.9804,0,0,0,1800
454,20887,139,30,seat,1,0,6,0,6,0.4048,0,0,0,1800
456,20887,171,49,seat,1,0,1,0,1,0.5152,0,0,0,1800
457,20887,135,33,seat,1,0,1,0,1,0.3030,0,0,0,1500
459,20887,138,41,seat,1,0,19,0,14,0.1282,0,0,1,3113
460,20887,140,47,seat,1,0,23,0,21,0.1778,0,138426,1,3113
461,20887,174,33,seat,1,0,0,0,0,0.9804,0,0,0,1800
462,20887,139,30,seat,1,0,6,0,6,0.4048,0,0,0,263
463,20887,171,49,seat,1,0,1,0,1,0.5152,0,0,1,3113
464,20887,135,33,seat,1,0,1,0,1,0.3030,0,0,0,1200
465,20887,138,40,seat,1,0,15,0,13,0.0968,0,0,0,450
466,20887,138,41,seat,1,0,19,0,14,0.1282,0,0,0,263
467,20887,174,33,seat,1,0,0,0,0,0.9804,0,0,1,3113
468,20887,139,30,seat,1,0,6,0,6,0.4048,0,0,0,113
469,20887,171,49,seat,1,1,1,0,1,0.5152,76903,76903,1,3113
470,20887,135,33,seat,1,1,1,0,1,0.3030,153806,153806,3,3113
475,20900,173,45,land,0,0,18,0,18,0.6000,0,0,0,3100
476,20900,136,46,land,0,0,0,0,0,0.6889,0,0,0,3100
474,21037,146,36,seat,1,0,23,0,18,0.1702,0,0,0,113
473,21037,140,46,seat,1,0,33,0,31,0.2667,0,0,0,1350
477,21037,140,46,seat,1,0,33,0,31,0.2667,0,0,0,1050
478,21037,144,35,seat,1,0,15,0,11,0.2439,0,0,0,450
479,21037,140,47,seat,1,0,23,0,22,0.3111,0,0,0,1350
480,21037,141,54,seat,1,0,3,0,3,0.2558,0,0,0,2550
481,21037,151,33,seat,1,0,4,0,4,0.5294,0,0,2,2963
482,21037,144,35,seat,1,0,15,0,11,0.2439,0,0,0,1350
483,21037,140,47,seat,1,0,23,0,22,0.3111,0,0,0,1350
484,21037,144,35,seat,1,0,15,0,11,0.2439,0,1030501,1,2963
485,21037,140,47,seat,1,0,23,0,22,0.3111,0,0,0,1650
486,21037,140,46,seat,1,0,33,0,31,0.2667,0,0,0,1350
487,21037,167,41,seat,1,0,16,0,13,0.4762,0,0,0,1500
488,21037,139,30,seat,1,0,6,0,6,0.2381,0,0,2,2963
497,21187,140,47,seat,1,0,23,0,22,0.2889,0,0,0,113
501,21187,138,40,seat,1,0,15,0,11,0.1613,0,0,0,113
504,21187,147,36,seat,1,0,16,0,13,0.3061,0,0,0,750
489,21187,140,46,seat,1,0,34,0,31,0.2444,0,0,0,1050
490,21187,140,47,seat,1,0,23,0,22,0.2889,0,0,0,2400
491,21187,141,54,seat,1,0,4,0,4,0.2791,0,0,1,2813
492,21187,32,24,seat,0,0,0,0,0,0.8824,0,0,0,2250
493,21187,80,81,seat,0,1,0,0,0,0.9773,446038,553702,2,2813
503,21187,131,25,seat,0,1,4,0,4,0.7400,645986,1030501,3,2813
498,21187,135,58,seat,0,0,1,1,0,0.9730,0,0,2,2813
499,21187,131,24,seat,0,0,1,0,1,0.7234,0,0,1,2813
500,21187,146,36,seat,1,0,22,0,18,0.3191,0,0,0,2250
502,21187,135,58,seat,0,0,1,1,0,0.9730,0,0,2,2813
505,21187,146,28,seat,0,0,0,0,0,1.0000,0,0,1,2813
506,21187,135,58,seat,0,0,1,1,0,0.9730,0,0,0,750
507,21187,131,24,seat,0,0,1,0,1,0.7234,0,0,0,1350
508,21187,146,28,seat,0,0,0,0,0,1.0000,0,0,0,1800
509,21187,146,36,seat,1,0,22,0,18,0.3191,0,0,0,2550
516,21200,169,46,land,0,0,10,0,10,0.5000,0,0,0,2800
530,21337,168,39,seat,1,0,6,0,4,0.6327,0,0,0,1650
521,21337,140,46,seat,1,0,34,0,30,0.2889,0,0,1,2663
528,21337,146,36,seat,1,0,22,0,18,0.2766,0,0,0,1050
494,21337,137,59,seat,0,0,6,0,6,0.9189,0,0,0,2400
510,21337,178,43,seat,0,0,0,0,0,0.6216,0,0,1,2663
511,21337,135,58,seat,1,0,1,0,1,0.9730,0,0,0,600
512,21337,139,54,seat,1,1,9,0,9,0.3721,76903,215329,1,2663
513,21337,131,24,seat,1,0,1,0,1,0.2766,0,0,1,2663
514,21337,178,43,seat,0,0,0,0,0,0.6216,0,0,0,1200
515,21337,146,28,seat,0,0,0,0,0,0.9375,0,0,0,1650
517,21337,135,58,seat,1,0,1,0,1,0.9730,0,0,0,600
518,21337,131,24,seat,1,0,1,0,1,0.2766,0,0,1,2663
519,21337,178,43,seat,0,0,0,0,0,0.6216,0,0,0,1200
520,21337,146,28,seat,0,0,0,0,0,0.9375,0,0,0,1650
522,21337,135,58,seat,1,0,1,0,1,0.9730,0,0,0,450
523,21337,131,24,seat,1,0,1,0,1,0.2766,0,0,0,1500
524,21337,178,43,seat,0,0,0,0,0,0.6216,0,0,0,1200
525,21337,146,28,seat,0,0,0,0,0,0.9375,0,0,0,1650
526,21337,131,24,seat,1,0,1,0,1,0.2766,0,0,0,1650
527,21337,178,43,seat,0,0,0,0,0,0.6216,0,0,0,1200
529,21337,146,28,seat,0,0,0,0,0,0.9375,0,0,0,1800
531,21337,131,24,seat,1,0,1,0,1,0.2766,0,0,0,1650
532,21337,178,43,seat,0,0,0,0,0,0.6216,0,0,0,2100
533,21337,146,28,seat,0,0,0,0,0,0.9375,0,1030501,1,2663
534,21337,139,29,seat,1,0,12,0,10,0.5000,0,0,0,450
535,21337,120,30,seat,0,0,1,0,1,0.7750,0,92284,1,2663
536,21337,140,46,seat,1,0,34,0,30,0.2889,0,0,0,1050
537,21337,131,24,seat,1,0,1,0,1,0.2766,0,0,0,450
538,21337,178,43,seat,0,0,0,0,0,0.6216,0,0,0,1200
539,21337,147,36,seat,1,0,15,0,13,0.2653,0,0,0,2400
540,21337,146,28,seat,0,0,0,0,0,0.9375,0,0,0,1800
541,21337,168,39,seat,1,0,6,0,4,0.6327,0,0,0,1650
553,21400,169,45,land,0,0,1,0,1,0.4375,0,0,0,2600
554,21487,140,47,seat,1,0,24,0,21,0.3111,0,0,0,300
558,21487,147,36,seat,1,0,15,0,13,0.6122,0,0,0,363
542,21487,140,46,seat,1,0,35,0,32,0.2889,0,0,1,2513
543,21487,131,24,seat,1,0,1,0,1,0.4043,0,0,0,1500
544,21487,178,43,seat,1,0,2,0,2,0.4054,0,0,0,1050
545,21487,146,28,seat,1,0,0,0,0,0.9375,0,0,0,1650
546,21487,131,24,seat,1,0,1,0,1,0.4043,0,0,0,1500
547,21487,178,43,seat,1,1,2,0,2,0.4054,123045,123045,2,2513
548,21487,147,36,seat,1,0,15,0,13,0.6122,0,0,0,663
549,21487,146,28,seat,1,0,0,0,0,0.9375,0,0,0,1650
550,21487,131,24,seat,1,0,1,0,1,0.4043,0,0,0,1050
551,21487,181,43,seat,0,0,9,0,9,0.6389,0,30761,1,2513
552,21487,146,28,seat,1,0,0,0,0,0.9375,0,1030501,1,2513
555,21487,131,24,seat,1,0,1,0,1,0.4043,0,0,0,1500
556,21487,181,43,seat,0,0,9,0,9,0.6389,0,0,1,2513
557,21487,131,24,seat,1,0,1,0,1,0.4043,0,0,0,2250
559,21487,156,33,seat,0,1,2,0,2,0.9429,92284,215329,2,2513
560,21487,138,40,seat,1,0,15,0,10,0.0968,0,0,0,213
561,21487,131,24,seat,1,0,1,0,1,0.4043,0,0,0,1500
562,21487,158,32,seat,0,0,1,0,1,1.0000,0,107664,1,2513
568,21500,158,32,land,0,0,1,0,1,1.0000,0,0,1,2500
569,21500,148,37,land,0,0,18,0,15,0.7143,0,0,0,2500
579,21600,177,33,land,0,0,16,0,15,0.9412,0,0,0,2400
563,21637,140,46,seat,1,0,35,0,33,0.1556,0,0,2,2363
570,21637,138,41,seat,1,0,18,0,11,0.0769,0,0,1,2363
564,21637,131,24,seat,1,0,1,0,1,0.3617,0,0,0,1350
565,21637,146,28,seat,1,0,0,0,0,0.9375,0,0,1,2363
566,21637,168,39,seat,1,0,6,0,4,0.6327,0,61522,1,2363
567,21637,158,32,seat,0,0,1,0,1,0.6744,0,0,0,300
571,21637,131,24,seat,1,0,1,0,1,0.3617,0,0,3,2363
574,21637,174,42,seat,1,0,1,0,1,0.5957,0,0,0,2363
576,21637,140,45,seat,1,0,55,0,45,0.0889,0,0,0,1350
577,21637,140,47,seat,1,0,22,0,19,0.1778,0,0,0,1800
578,21637,158,32,seat,0,0,1,0,1,0.6744,0,0,0,1650
583,21637,175,27,seat,0,0,1,0,1,1.0000,0,169187,1,2363
584,21637,138,42,seat,1,0,27,0,17,0.1111,0,0,0,900
585,21637,131,24,seat,1,0,1,0,1,0.3617,0,0,1,2363
586,21637,158,32,seat,1,0,1,0,1,0.6744,0,0,0,1800
601,21700,168,37,land,0,0,15,0,12,0.8039,0,0,0,2300
472,21744,73,60,seat,0,1,0,0,0,1.0000,46142,46142,1,2256
603,21787,139,43,seat,1,0,46,0,38,0.1111,0,0,0,1050
587,21787,70,91,seat,0,1,0,0,0,0.8710,76903,553702,1,2213
588,21787,112,54,seat,0,1,0,0,0,0.7692,353754,353754,1,2213
589,21787,175,27,seat,0,0,1,1,0,0.9841,0,0,0,750
590,21787,138,42,seat,1,0,26,0,19,0.1556,0,0,0,750
591,21787,158,32,seat,1,0,1,0,1,0.6744,0,0,0,1650
592,21787,175,27,seat,0,0,1,1,0,0.9841,0,0,0,750
593,21787,138,42,seat,1,0,26,0,19,0.1556,0,0,0,750
594,21787,168,39,seat,1,0,6,0,4,0.6122,0,61522,1,2213
595,21787,174,42,seat,1,0,1,0,1,0.4894,0,0,0,1200
596,21787,158,32,seat,1,0,1,0,1,0.6744,0,0,0,1650
597,21787,175,27,seat,0,0,1,1,0,0.9841,0,0,0,750
598,21787,138,42,seat,1,0,26,0,19,0.1556,0,0,0,750
599,21787,174,42,seat,1,0,1,0,1,0.4894,0,46142,1,2213
600,21787,158,32,seat,1,0,1,0,1,0.6744,0,0,0,2100
602,21787,175,27,seat,0,0,1,1,0,0.9841,0,0,1,2213
604,21787,175,27,seat,0,0,1,1,0,0.9841,0,0,0,750
605,21787,138,42,seat,1,0,26,0,19,0.1556,0,0,0,2100
606,21787,146,36,seat,1,0,23,0,19,0.1915,0,0,0,600
607,21787,175,27,seat,1,0,1,1,0,0.9841,0,0,0,750
608,21787,138,40,seat,1,0,19,0,17,0.0323,0,0,0,1200
612,21800,172,34,land,0,0,15,0,15,0.7255,0,0,0,2200
635,21900,169,36,land,0,0,14,0,12,0.8235,0,0,0,2100
619,21937,140,46,seat,1,0,35,0,33,0.3111,0,0,1,2063
581,21937,177,30,seat,0,1,9,0,9,0.9123,261470,338374,1,2063
609,21937,175,27,seat,1,0,4,0,4,0.9048,0,0,0,600
610,21937,138,40,seat,1,0,18,0,17,0.1935,0,0,1,2063
611,21937,173,50,seat,0,1,9,0,9,0.5714,30761,30761,2,2063
613,21937,175,27,seat,1,0,4,0,4,0.9048,0,0,0,600
614,21937,138,40,seat,1,0,18,0,17,0.1935,0,0,0,1050
615,21937,140,44,seat,1,0,63,0,55,0.3182,0,0,0,863
616,21937,174,27,seat,0,0,9,0,9,0.9048,0,169187,1,2063
617,21937,138,40,seat,1,0,18,0,17,0.1935,0,0,0,1050
618,21937,80,79,seat,0,0,1,0,1,0.8000,0,0,1,2063
620,21937,137,60,seat,1,1,4,0,3,0.6216,199948,492180,3,2063
621,21937,151,33,seat,1,0,3,0,3,0.3824,0,0,1,2063
622,21937,147,52,seat,1,1,3,0,3,0.4500,46142,138426,2,2063
623,21937,158,32,seat,1,0,1,0,1,0.6512,0,0,0,1650
624,21937,174,27,seat,0,0,9,0,9,0.9048,0,0,0,1800
625,21937,138,40,seat,1,0,18,0,17,0.1935,0,0,1,2063
626,21937,137,60,seat,1,0,4,0,3,0.6216,0,0,1,2063
627,21937,181,43,seat,1,0,9,0,9,0.6667,0,0,1,2063
628,21937,158,32,seat,1,1,1,0,1,0.6512,30761,30761,1,2063
629,21937,135,33,seat,1,0,1,0,1,0.1515,0,1030501,1,2063
630,21937,174,27,seat,0,0,9,0,9,0.9048,0,0,0,1350
631,21937,138,40,seat,1,0,18,0,17,0.1935,0,0,1,2063
632,21937,137,60,seat,1,0,4,0,3,0.6216,0,0,0,1500
633,21937,158,32,seat,1,0,1,0,1,0.6512,0,0,0,1050
634,21937,146,36,seat,1,0,22,0,15,0.2766,0,0,0,213
636,21937,174,42,seat,1,0,1,0,1,0.4255,0,0,1,2063
642,22000,176,33,land,0,0,16,0,16,0.9020,0,0,0,2000
637,22087,140,45,seat,1,1,54,0,44,0.0889,184567,184567,2,1913
638,22087,146,35,seat,1,0,23,0,17,0.1591,0,0,0,1200
639,22087,146,35,seat,1,0,23,0,17,0.1591,0,0,1,1913
640,22087,141,54,seat,1,1,4,0,4,0.2791,30761,138426,2,1913
641,22087,120,30,seat,1,0,1,0,1,0.7250,0,0,1,1913
643,22087,175,27,seat,1,0,4,0,4,0.6984,0,0,1,1913
644,22087,168,39,seat,1,0,6,0,4,0.5918,0,0,0,900
645,22087,168,39,seat,1,0,6,0,4,0.5918,0,0,0,450
646,22087,174,42,seat,1,0,1,0,1,0.4681,0,0,0,900
659,22100,167,37,land,0,0,14,0,13,0.7843,0,0,0,1900
667,22237,132,47,seat,0,0,7,0,7,0.6000,0,0,0,450
655,22237,148,55,seat,0,1,2,0,2,0.3846,123045,123045,1,1763
653,22237,132,48,seat,0,0,2,1,1,0.6222,0,0,2,1763
654,22237,178,33,seat,0,0,15,0,15,0.6471,0,0,1,1763
656,22237,168,39,seat,1,0,6,0,4,0.5918,0,107664,1,1763
657,22237,174,42,seat,1,0,1,0,1,0.5532,0,0,0,150
658,22237,135,19,seat,0,0,1,1,0,0.9322,0,0,0,1500
660,22237,140,47,seat,1,0,23,0,21,0.0889,0,0,1,1763
661,22237,132,48,seat,0,0,2,1,1,0.6222,0,0,0,300
662,22237,178,33,seat,0,0,15,0,15,0.6471,0,0,0,300
663,22237,135,19,seat,0,0,1,1,0,0.9322,0,0,1,1763
664,22237,132,48,seat,0,0,2,1,1,0.6222,0,0,0,300
665,22237,178,33,seat,0,0,15,0,15,0.6471,0,0,0,300
666,22237,139,30,seat,1,0,5,0,4,0.4286,0,0,0,750
668,22237,178,33,seat,0,0,15,0,15,0.6471,0,0,1,1763
669,22237,139,30,seat,1,0,5,0,4,0.4286,0,0,1,1763
670,22237,132,48,seat,0,0,2,1,1,0.6222,0,0,0,1200
671,22237,178,33,seat,0,0,15,0,15,0.6471,0,0,0,1763
672,22237,141,47,seat,1,0,46,0,37,0.1778,0,0,0,1050
673,22237,132,48,seat,1,0,2,1,1,0.6222,0,0,0,1350
674,22237,178,33,seat,1,0,15,0,15,0.6471,0,0,0,1763
675,22237,174,33,seat,1,0,7,0,7,0.7647,0,0,0,1763
676,22237,147,37,seat,1,0,23,0,15,0.3191,0,0,0,1050
677,22237,139,30,seat,1,0,5,0,4,0.4286,0,0,1,1763
678,22237,168,39,seat,1,0,6,0,4,0.5918,0,0,0,1763
679,22237,174,42,seat,1,0,1,0,1,0.5532,0,0,0,213
680,22237,93,73,seat,0,1,0,0,0,1.0000,30761,553702,0,1763
696,22300,147,28,land,0,0,12,0,12,0.9362,0,0,0,1700
697,22300,175,45,land,0,0,26,0,26,0.6250,0,0,0,1700
648,22387,139,19,seat,0,1,2,0,2,0.9365,92284,153806,2,1613
649,22387,146,56,seat,0,1,1,0,1,0.6667,61522,138426,1,1613
650,22387,133,51,seat,0,1,14,0,14,0.7778,138426,138426,1,1613
651,22387,182,35,seat,0,1,0,0,0,0.9608,169187,169187,1,1613
681,22387,141,47,seat,1,0,32,0,27,0.1111,0,0,0,450
682,22387,132,48,seat,1,0,2,0,2,0.6000,0,0,0,1200
683,22387,178,33,seat,1,0,13,0,13,0.5294,0,0,0,1613
684,22387,174,33,seat,1,0,15,0,15,0.6275,0,0,1,1613
685,22387,147,37,seat,1,0,21,0,18,0.1915,0,0,0,1200
686,22387,168,39,seat,1,0,6,0,4,0.5918,0,0,1,1613
687,22387,141,47,seat,1,0,32,0,27,0.1111,0,0,0,1050
688,22387,132,48,seat,1,0,2,0,2,0.6000,0,0,0,1200
689,22387,178,33,seat,1,0,13,0,13,0.5294,0,0,0,1613
690,22387,147,37,seat,1,0,21,0,18,0.1915,0,0,0,600
691,22387,141,47,seat,1,0,32,0,27,0.1111,0,0,0,1050
692,22387,132,48,seat,1,0,2,0,2,0.6000,0,0,1,1613
693,22387,178,33,seat,1,0,13,0,13,0.5294,0,0,1,1613
694,22387,148,36,seat,1,1,25,0,20,0.1800,46142,46142,1,1613
695,22387,139,29,seat,1,0,11,0,10,0.4773,0,0,1,1613
699,22387,80,79,seat,1,0,1,0,1,0.6667,0,0,0,450
700,22387,141,47,seat,1,0,32,0,27,0.1111,0,0,0,1200
701,22387,132,48,seat,1,0,2,0,2,0.6000,0,0,0,1200
702,22387,178,33,seat,1,0,13,0,13,0.5294,0,0,1,1613
703,22387,134,53,seat,0,1,1,0,1,1.0000,92284,92284,1,1613
704,22387,139,42,seat,1,0,28,0,23,0.0465,0,0,0,750
705,22387,140,47,seat,1,0,22,0,21,0.0667,0,0,0,1200
706,22387,132,48,seat,1,0,2,0,2,0.6000,0,0,0,1200
707,22387,178,33,seat,1,0,13,0,13,0.5294,0,0,1,1613
708,22387,147,36,seat,1,0,17,0,15,0.1633,0,0,1,1613
709,22387,168,39,seat,1,0,6,0,4,0.5918,0,0,1,1613
710,22387,144,35,seat,1,0,18,0,17,0.1951,0,0,0,213
711,22387,135,33,seat,1,0,1,0,1,0.3030,0,0,0,1200
712,22387,139,42,seat,1,0,28,0,23,0.0465,0,0,0,750
713,22387,140,47,seat,1,0,22,0,21,0.0667,0,0,0,213
714,22387,132,48,seat,1,0,2,0,2,0.6000,0,0,0,1200
715,22387,178,33,seat,1,0,13,0,13,0.5294,0,123045,1,1613
716,22387,177,33,seat,1,0,24,0,24,0.5098,0,0,0,150
717,22387,147,36,seat,1,0,17,0,15,0.1633,0,0,0,913
718,22387,173,48,seat,0,0,8,0,8,0.4167,0,0,0,1350
719,22387,135,33,seat,1,0,1,0,1,0.3030,0,0,1,1613
580,22464,136,48,seat,0,1,0,0,0,0.4444,215329,215329,2,1536
720,22537,60,36,seat,0,1,1,1,0,0.9804,107664,107664,1,1463
721,22537,139,42,seat,1,0,24,0,23,0.0930,0,0,0,600
722,22537,141,47,seat,1,0,33,0,27,0.1111,0,0,0,750
723,22537,132,48,seat,1,0,2,0,2,0.5111,0,0,0,913
724,22537,178,33,seat,1,0,13,0,13,0.3137,0,0,1,1463
725,22537,177,33,seat,1,0,21,0,21,0.3333,0,0,0,150
726,22537,147,36,seat,1,1,18,0,16,0.2041,261470,261470,4,1463
727,22537,139,30,seat,1,0,6,0,5,0.3810,0,199948,1,1463
728,22537,173,48,seat,0,0,6,0,6,0.3333,0,0,0,1200
729,22537,135,33,seat,1,0,1,0,1,0.1818,0,0,1,1463
730,22537,139,42,seat,1,0,24,0,23,0.0930,0,0,0,600
731,22537,141,47,seat,1,0,33,0,27,0.1111,0,0,0,1050
732,22537,177,33,seat,1,0,21,0,21,0.3333,0,0,0,300
733,22537,139,30,seat,1,0,6,0,5,0.3810,0,0,1,1463
734,22537,151,33,seat,1,1,2,0,1,0.2941,123045,123045,2,1463
735,22537,173,48,seat,0,0,6,0,6,0.3333,0,0,1,1463
736,22537,174,42,seat,1,0,1,0,1,0.4894,0,46142,1,1463
737,22537,147,51,seat,1,1,1,0,1,0.5000,123045,123045,1,1463
738,22537,135,33,seat,1,0,1,0,1,0.1818,0,0,1,1463
739,22537,175,27,seat,1,0,4,0,4,0.7143,0,0,1,1463
740,22537,139,42,seat,1,0,24,0,23,0.0930,0,0,0,750
741,22537,141,47,seat,1,0,33,0,27,0.1111,0,0,1,1463
742,22537,132,48,seat,1,0,2,0,2,0.5111,0,0,2,1463
743,22537,178,33,seat,1,0,13,0,13,0.3137,0,0,1,1463
744,22537,131,24,seat,1,0,1,0,1,0.3617,0,0,1,1463
745,22537,181,43,seat,1,0,3,0,3,0.6667,0,0,1,1463
746,22537,177,33,seat,1,0,21,0,21,0.3333,0,0,0,450
747,22537,139,30,seat,1,0,6,0,5,0.3810,0,0,1,1463
748,22537,168,39,seat,1,0,5,0,3,0.6122,0,107664,1,1463
749,22537,173,48,seat,0,0,6,0,6,0.3333,0,123045,1,1463
750,22537,135,33,seat,1,0,1,0,1,0.1818,0,0,2,1463
751,22537,175,27,seat,1,0,4,0,4,0.7143,0,169187,1,1463
752,22537,139,42,seat,1,0,24,0,23,0.0930,0,0,0,450
753,22537,141,47,seat,1,0,33,0,27,0.1111,0,0,0,750
754,22537,132,48,seat,1,1,2,0,2,0.5111,30761,30761,1,1463
755,22537,178,33,seat,1,0,13,0,13,0.3137,0,0,1,1463
756,22537,131,24,seat,1,0,1,0,1,0.3617,0,0,1,1463
757,22537,181,43,seat,1,0,3,0,3,0.6667,0,0,1,1463
758,22537,177,33,seat,1,0,21,0,21,0.3333,0,0,0,600
759,22537,146,35,seat,1,0,21,0,19,0.2273,0,0,0,1050
760,22537,135,33,seat,1,0,1,0,1,0.1818,0,0,0,1050
761,22537,175,27,seat,1,0,4,0,4,0.7143,0,169187,1,1463
762,22537,139,42,seat,1,0,24,0,23,0.0930,0,0,0,213
763,22537,141,47,seat,1,1,33,0,27,0.1111,46142,46142,1,1463
764,22537,181,43,seat,1,0,3,0,3,0.6667,0,0,1,1463
765,22537,177,33,seat,1,0,21,0,21,0.3333,0,0,0,750
766,22537,175,27,seat,1,0,4,0,4,0.7143,0,169187,1,1463
767,22537,138,40,seat,1,0,19,0,18,0.0323,0,0,1,1463
768,22537,138,42,seat,1,0,29,0,27,0.0222,0,0,0,600
769,22537,141,53,seat,1,0,9,0,9,0.3488,0,0,0,1050
770,22537,181,43,seat,1,0,3,0,3,0.6667,0,0,1,1463
698,22687,59,38,seat,1,1,1,0,1,0.8500,184567,184567,1,1313
771,22687,175,27,seat,1,0,4,0,4,0.7302,0,0,1,1313
772,22687,138,42,seat,1,0,29,0,28,0.1778,0,0,0,450
773,22687,140,47,seat,1,0,26,0,23,0.1556,0,0,2,1313
774,22687,141,53,seat,1,0,9,0,9,0.2791,0,0,0,450
775,22687,181,43,seat,1,0,3,0,3,0.6667,0,0,1,1313
794,22687,124,27,seat,0,1,7,0,7,0.4000,292232,292232,2,1313
780,22687,131,59,seat,0,1,1,0,1,0.8649,107664,199948,2,1313
781,22687,175,27,seat,1,0,4,0,4,0.7302,0,0,1,1313
782,22687,138,42,seat,1,0,29,0,28,0.1778,0,0,0,450
783,22687,177,33,seat,1,0,21,0,21,0.4118,0,0,0,750
784,22687,139,30,seat,1,0,6,0,6,0.3810,0,1030501,1,1313
785,22687,121,27,seat,1,0,5,0,5,0.3250,0,0,1,1313
786,22687,168,39,seat,1,0,5,0,3,0.6327,0,215329,1,1313
787,22687,173,48,seat,1,0,5,0,5,0.3611,0,0,0,1050
788,22687,146,35,seat,1,1,21,0,19,0.2045,15381,15381,1,1313
789,22687,175,27,seat,1,1,4,0,4,0.7302,169187,169187,2,1313
790,22687,138,42,seat,1,0,29,0,28,0.1778,0,0,0,600
